Date,Open,High,Low,Close,Adj Close,Volume
2024-10-02,3.47,3.52,3.47,3.52,3.52,204440
2024-10-03,3.52,3.52,3.49,3.50,3.50,228033
2024-10-04,3.50,3.53,3.49,3.52,3.52,98138
2024-10-07,3.52,3.57,3.52,3.57,3.57,200042
2024-10-08,3.57,3.58,3.54,3.54,3.54,215333
2024-10-09,3.54,3.55,3.50,3.51,3.51,232615
2024-10-10,3.51,3.55,3.51,3.54,3.54,91976
2024-10-11,3.54,3.58,3.53,3.58,3.58,107969
2024-10-14,3.58,3.60,3.57,3.60,3.60,154147
2024-10-15,3.60,3.65,3.60,3.64,3.64,186957
2024-10-16,3.64,3.65,3.59,3.60,3.60,99343
2024-10-17,3.60,3.64,3.59,3.64,3.64,240909
2024-10-18,3.64,3.67,3.63,3.66,3.66,163844
2024-10-21,3.66,3.69,3.65,3.69,3.69,189512
2024-10-22,3.69,3.74,3.68,3.73,3.73,171290
2024-10-23,3.73,3.78,3.72,3.77,3.77,185454
2024-10-24,3.77,3.83,3.77,3.83,3.83,192142
2024-10-25,3.83,3.83,3.78,3.78,3.78,90600
2024-10-28,3.78,3.79,3.77,3.79,3.79,165831
2024-10-29,3.79,3.85,3.79,3.85,3.85,199224
2024-10-30,3.85,3.89,3.84,3.88,3.88,164305
2024-10-31,3.88,3.88,3.82,3.83,3.83,223810
2024-11-01,3.83,3.83,3.82,3.83,3.83,189981
2024-11-04,3.83,3.88,3.82,3.88,3.88,160894
2024-11-05,3.88,3.93,3.87,3.93,3.93,95186
2024-11-06,3.93,3.97,3.92,3.96,3.96,218313
2024-11-07,3.96,3.96,3.90,3.92,3.92,204564
2024-11-08,3.92,3.97,3.91,3.97,3.97,225546
2024-11-11,3.97,3.98,3.96,3.96,3.96,248900
2024-11-12,3.96,4.02,3.96,4.01,4.01,125701
2024-11-13,4.01,4.02,3.97,3.97,3.97,249558
2024-11-14,3.97,4.01,3.96,4.01,4.01,173723
2024-11-15,4.01,4.07,4.01,4.06,4.06,167211
2024-11-18,4.06,4.07,4.02,4.03,4.03,195971
2024-11-19,4.03,4.03,3.98,3.98,3.98,139377
2024-11-20,3.98,3.99,3.97,3.98,3.98,103031
2024-11-21,3.98,4.01,3.97,4.01,4.01,153181
2024-11-22,4.01,4.02,3.97,3.98,3.98,126081
2024-11-25,3.98,3.99,3.97,3.98,3.98,147356
2024-11-26,3.98,4.01,3.97,4.01,4.01,109280
2024-11-27,4.01,4.01,3.97,3.97,3.97,122885
2024-11-28,3.97,4.03,3.97,4.02,4.02,243773
2024-11-29,4.02,4.03,3.99,3.99,3.99,230190
2024-12-02,3.99,4.00,3.94,3.94,3.94,244840
2024-12-03,3.94,3.96,3.94,3.96,3.96,206452
2024-12-04,3.96,3.97,3.94,3.94,3.94,238675
2024-12-05,3.94,3.99,3.94,3.98,3.98,211355
2024-12-06,3.98,3.98,3.92,3.93,3.93,213683
2024-12-09,3.93,3.96,3.93,3.96,3.96,241420
2024-12-10,3.96,3.96,3.92,3.92,3.92,155391
2024-12-11,3.92,3.93,3.89,3.90,3.90,184258
2024-12-12,3.90,3.90,3.85,3.86,3.86,201030
2024-12-13,3.86,3.86,3.83,3.84,3.84,190161
2024-12-16,3.84,3.85,3.83,3.85,3.85,131696
2024-12-17,3.85,3.85,3.82,3.83,3.83,95368
2024-12-18,3.83,3.85,3.83,3.84,3.84,173355
2024-12-19,3.84,3.85,3.79,3.79,3.79,204029
2024-12-20,3.79,3.85,3.79,3.85,3.85,119750
2024-12-23,3.85,3.90,3.84,3.90,3.90,93875
2024-12-24,3.90,3.91,3.85,3.85,3.85,241826
2024-12-25,3.85,3.91,3.84,3.90,3.90,232547
2024-12-26,3.90,3.91,3.86,3.87,3.87,177641
2024-12-27,3.87,3.88,3.82,3.83,3.83,152543
2024-12-30,3.83,3.84,3.79,3.79,3.79,220896
2024-12-31,3.79,3.80,3.74,3.74,3.74,240550
2025-01-01,3.74,3.76,3.71,3.71,3.71,155350
2025-01-02,3.71,3.72,3.71,3.72,3.72,207488
2025-01-03,3.72,3.73,3.71,3.72,3.72,108370
2025-01-06,3.72,3.72,3.68,3.68,3.68,120048
2025-01-07,3.68,3.68,3.67,3.68,3.68,207784
2025-01-08,3.68,3.73,3.67,3.72,3.72,148526
2025-01-09,3.72,3.78,3.72,3.78,3.78,152075
2025-01-10,3.78,3.83,3.78,3.83,3.83,194140
2025-01-13,3.83,3.85,3.82,3.84,3.84,90803
2025-01-14,3.84,3.89,3.84,3.89,3.89,177585
2025-01-15,3.89,3.89,3.83,3.84,3.84,195236
2025-01-16,3.84,3.85,3.83,3.84,3.84,124881
2025-01-17,3.84,3.89,3.83,3.89,3.89,172183
2025-01-20,3.89,3.91,3.88,3.90,3.90,164709
2025-01-21,3.90,3.90,3.83,3.84,3.84,116842
2025-01-22,3.84,3.90,3.84,3.90,3.90,136900
2025-01-23,3.90,3.90,3.86,3.87,3.87,97885
2025-01-24,3.87,3.89,3.86,3.89,3.89,95535
2025-01-27,3.89,3.93,3.88,3.93,3.93,193602
2025-01-28,3.93,3.93,3.93,3.93,3.93,152209
2025-01-29,3.93,3.94,3.88,3.88,3.88,97778
2025-01-30,3.88,3.94,3.87,3.92,3.92,177080
2025-01-31,3.92,3.98,3.92,3.97,3.97,146317
2025-02-03,3.97,3.97,3.95,3.95,3.95,212103
2025-02-04,3.95,3.95,3.93,3.94,3.94,226496
2025-02-05,3.94,3.94,3.91,3.92,3.92,191810
2025-02-06,3.92,3.93,3.87,3.87,3.87,185910
2025-02-07,3.87,3.93,3.87,3.93,3.93,92168
2025-02-10,3.93,3.94,3.92,3.93,3.93,224004
2025-02-11,3.93,3.94,3.90,3.90,3.90,219563
2025-02-12,3.90,3.95,3.90,3.95,3.95,218738
2025-02-13,3.95,4.00,3.95,3.99,3.99,142052
2025-02-14,3.99,4.00,3.93,3.93,3.93,183336
2025-02-17,3.93,3.99,3.93,3.98,3.98,165114
2025-02-18,3.98,3.99,3.93,3.93,3.93,126654
2025-02-19,3.93,3.93,3.89,3.89,3.89,156577
2025-02-20,3.89,3.90,3.85,3.86,3.86,175773
2025-02-21,3.86,3.88,3.85,3.87,3.87,155033
2025-02-24,3.87,3.94,3.87,3.93,3.93,210874
2025-02-25,3.93,3.96,3.93,3.95,3.95,100173
2025-02-26,3.95,3.96,3.91,3.91,3.91,127632
2025-02-27,3.91,3.92,3.87,3.88,3.88,245949
2025-02-28,3.88,3.88,3.86,3.88,3.88,171096
2025-03-03,3.88,3.88,3.82,3.84,3.84,212561
2025-03-04,3.84,3.90,3.83,3.89,3.89,241865
2025-03-05,3.89,3.90,3.89,3.89,3.89,94260
2025-03-06,3.89,3.95,3.89,3.95,3.95,227256
2025-03-07,3.95,3.95,3.89,3.90,3.90,230110
2025-03-10,3.90,3.96,3.89,3.95,3.95,234712
2025-03-11,3.95,3.97,3.95,3.97,3.97,158581
2025-03-12,3.97,4.02,3.96,4.02,4.02,100595
2025-03-13,4.02,4.07,4.01,4.07,4.07,142413
2025-03-14,4.07,4.09,4.06,4.08,4.08,174562
2025-03-17,4.08,4.13,4.08,4.12,4.12,214923
2025-03-18,4.12,4.16,4.11,4.16,4.16,97343
2025-03-19,4.16,4.16,4.12,4.13,4.13,245199
2025-03-20,4.13,4.14,4.07,4.07,4.07,126334
2025-03-21,4.07,4.10,4.07,4.09,4.09,110905
2025-03-24,4.09,4.10,4.04,4.04,4.04,202749
2025-03-25,4.04,4.05,3.99,4.00,4.00,165995
2025-03-26,4.00,4.06,3.99,4.05,4.05,190439
2025-03-27,4.05,4.11,4.05,4.10,4.10,134360
2025-03-28,4.10,4.11,4.07,4.08,4.08,206153
2025-03-31,4.08,4.08,4.07,4.08,4.08,99230
2025-04-01,4.08,4.08,4.07,4.08,4.08,93435
2025-04-02,4.08,4.09,4.06,4.06,4.06,241846
2025-04-03,4.06,4.06,4.00,4.01,4.01,204051
2025-04-04,4.01,4.05,3.99,4.05,4.05,111746
2025-04-07,4.05,4.06,4.01,4.02,4.02,152584
2025-04-08,4.02,4.03,3.98,3.99,3.99,161436
2025-04-09,3.99,3.99,3.97,3.98,3.98,203009
2025-04-10,3.98,4.00,3.97,3.99,3.99,108557
2025-04-11,3.99,4.01,3.98,4.01,4.01,173208
2025-04-14,4.01,4.01,3.99,3.99,3.99,132896
2025-04-15,3.99,3.99,3.92,3.93,3.93,204535
2025-04-16,3.93,3.94,3.93,3.94,3.94,246480
2025-04-17,3.94,3.96,3.94,3.95,3.95,141156
2025-04-18,3.95,3.96,3.92,3.92,3.92,241929
2025-04-21,3.92,3.96,3.91,3.95,3.95,168134
2025-04-22,3.95,3.97,3.94,3.96,3.96,186305
2025-04-23,3.96,3.99,3.96,3.98,3.98,171562
2025-04-24,3.98,4.01,3.98,4.01,4.01,179440
2025-04-25,4.01,4.07,4.01,4.06,4.06,134586
2025-04-28,4.06,4.06,4.04,4.04,4.04,170185
2025-04-29,4.04,4.10,4.04,4.09,4.09,146590
2025-04-30,4.09,4.09,4.07,4.08,4.08,234068
2025-05-01,4.08,4.09,4.08,4.08,4.08,190462
2025-05-02,4.08,4.10,4.08,4.10,4.10,107492
2025-05-05,4.10,4.14,4.09,4.13,4.13,207942
2025-05-06,4.13,4.13,4.07,4.07,4.07,209200
2025-05-07,4.07,4.13,4.06,4.13,4.13,190846
2025-05-08,4.13,4.19,4.12,4.18,4.18,177644
2025-05-09,4.18,4.19,4.16,4.16,4.16,174271
2025-05-12,4.16,4.17,4.16,4.16,4.16,248095
2025-05-13,4.16,4.20,4.15,4.19,4.19,202303
2025-05-14,4.19,4.20,4.15,4.16,4.16,140669
2025-05-15,4.16,4.16,4.13,4.14,4.14,102460
2025-05-16,4.14,4.20,4.13,4.19,4.19,218577
2025-05-19,4.19,4.19,4.14,4.15,4.15,132555
2025-05-20,4.15,4.15,4.11,4.12,4.12,217173
